PURCHASE ORDER #,START SHIP DATE,END SHIP DATE,EVENT_ID,EVENT_START_DATE,EVENT_END_DATE
22469946,2/20/20,3/12/20,315375,6/10/20 8:00,6/13/20 8:00
22469947,2/20/20,3/12/20,320966,6/10/20 8:00,6/13/20 8:00
22469948,2/20/20,3/12/20,315376,6/10/20 8:00,6/13/20 8:00
22469949,2/20/20,3/12/20,315377,6/10/20 8:00,6/13/20 8:00
22469950,2/20/20,3/12/20,320963,6/10/20 8:00,6/13/20 8:00
22469951,2/20/20,3/12/20,315378,6/10/20 8:00,6/13/20 8:00
22469952,2/20/20,3/12/20,315379,6/10/20 8:00,6/13/20 8:00
22469953,2/20/20,3/12/20,320961,6/10/20 8:00,6/13/20 8:00
22469954,2/20/20,3/12/20,315380,6/10/20 8:00,6/13/20 8:00
22469955,2/20/20,3/12/20,320968,6/10/20 8:00,6/13/20 8:00
22469956,2/20/20,3/12/20,315381,6/10/20 8:00,6/13/20 8:00
22469957,2/20/20,3/12/20,315382,6/10/20 8:00,6/13/20 8:00
22469958,2/20/20,3/12/20,320967,6/10/20 8:00,6/13/20 8:00
22469959,2/20/20,3/12/20,315383,6/10/20 8:00,6/13/20 8:00
22469960,2/20/20,3/12/20,315384,6/10/20 8:00,6/13/20 8:00
22469961,2/20/20,3/12/20,320962,6/10/20 8:00,6/13/20 8:00
22469962,2/20/20,3/12/20,315385,6/10/20 8:00,6/13/20 8:00
22469963,2/20/20,3/12/20,315386,6/10/20 8:00,6/13/20 8:00
22469964,2/20/20,3/12/20,320976,6/10/20 8:00,6/13/20 8:00
22469965,2/20/20,3/12/20,315387,6/10/20 8:00,6/13/20 8:00
22469966,2/20/20,3/12/20,315388,6/10/20 8:00,6/13/20 8:00
22469967,2/20/20,3/12/20,315389,6/10/20 8:00,6/13/20 8:00
22469968,2/20/20,3/12/20,315390,6/10/20 8:00,6/13/20 8:00
22469969,2/20/20,3/12/20,320975,6/10/20 8:00,6/13/20 8:00
22469970,2/20/20,3/12/20,315391,6/10/20 8:00,6/13/20 8:00
22469971,2/20/20,3/12/20,315392,6/10/20 8:00,6/13/20 8:00
22469972,2/20/20,3/12/20,315393,6/10/20 8:00,6/13/20 8:00
22469973,2/20/20,3/12/20,315394,6/10/20 8:00,6/13/20 8:00
22469974,2/20/20,3/12/20,315395,6/10/20 8:00,6/13/20 8:00
22469975,2/20/20,3/12/20,315396,6/10/20 8:00,6/13/20 8:00
22469976,2/20/20,3/12/20,317117,6/10/20 8:00,6/13/20 8:00
22469977,2/20/20,3/12/20,315397,6/10/20 8:00,6/13/20 8:00
22469978,2/20/20,3/12/20,315398,6/10/20 8:00,6/13/20 8:00
22469979,2/20/20,3/12/20,320973,6/10/20 8:00,6/13/20 8:00
22469980,2/20/20,3/12/20,315399,6/10/20 8:00,6/13/20 8:00
22469981,2/20/20,3/12/20,315400,6/10/20 8:00,6/13/20 8:00
22469982,2/20/20,3/12/20,315401,6/10/20 8:00,6/13/20 8:00
22469983,2/20/20,3/12/20,320974,6/10/20 8:00,6/13/20 8:00
22469984,2/20/20,3/12/20,315402,6/10/20 8:00,6/13/20 8:00
22469985,2/20/20,3/12/20,315403,6/10/20 8:00,6/13/20 8:00
22469986,2/20/20,3/12/20,315404,6/10/20 8:00,6/13/20 8:00
22469987,2/20/20,3/12/20,315405,6/10/20 8:00,6/13/20 8:00
22469988,2/20/20,3/12/20,315406,6/10/20 8:00,6/13/20 8:00
22469989,2/20/20,3/12/20,315407,6/10/20 8:00,6/13/20 8:00
22469990,2/20/20,3/12/20,315408,6/10/20 8:00,6/13/20 8:00
22469991,2/20/20,3/12/20,315409,6/10/20 8:00,6/13/20 8:00
22469992,2/20/20,3/12/20,315410,6/10/20 8:00,6/13/20 8:00
22469993,2/20/20,3/12/20,315411,6/10/20 8:00,6/13/20 8:00
22469994,2/20/20,3/12/20,315412,6/10/20 8:00,6/13/20 8:00
22469996,2/20/20,3/12/20,315413,6/10/20 8:00,6/13/20 8:00
22469997,2/20/20,3/12/20,315414,6/10/20 8:00,6/13/20 8:00
22469998,2/20/20,3/12/20,315416,6/10/20 8:00,6/13/20 8:00
22469999,2/20/20,3/12/20,315417,6/10/20 8:00,6/13/20 8:00
22470000,2/20/20,3/12/20,315418,6/10/20 8:00,6/13/20 8:00
22470001,2/20/20,3/12/20,315419,6/10/20 8:00,6/13/20 8:00
22470002,2/20/20,3/12/20,315420,6/10/20 8:00,6/13/20 8:00
22470003,2/20/20,3/12/20,315421,6/10/20 8:00,6/13/20 8:00
22470004,2/20/20,3/12/20,315422,6/10/20 8:00,6/13/20 8:00
22470005,2/20/20,3/12/20,315423,6/10/20 8:00,6/13/20 8:00
22470006,2/20/20,3/12/20,315424,6/10/20 8:00,6/13/20 8:00
22470008,2/20/20,3/12/20,315425,6/10/20 8:00,6/13/20 8:00
22470009,2/20/20,3/12/20,321137,6/10/20 8:00,6/13/20 8:00
22470010,2/20/20,3/12/20,315426,6/10/20 8:00,6/13/20 8:00
22470011,2/20/20,3/12/20,321138,6/10/20 8:00,6/13/20 8:00
22470012,2/20/20,3/12/20,315427,6/10/20 8:00,6/13/20 8:00
22470013,2/20/20,3/12/20,315428,6/10/20 8:00,6/13/20 8:00
22470015,2/20/20,3/12/20,315429,6/10/20 8:00,6/13/20 8:00
22470016,2/20/20,3/12/20,315430,6/10/20 8:00,6/13/20 8:00
22470017,2/20/20,3/12/20,315431,6/10/20 8:00,6/13/20 8:00
22470018,2/20/20,3/12/20,315432,6/10/20 8:00,6/13/20 8:00
22470019,2/20/20,3/12/20,315433,6/10/20 8:00,6/13/20 8:00
22470020,2/20/20,3/12/20,315434,6/10/20 8:00,6/13/20 8:00
22470021,2/20/20,3/12/20,315435,6/10/20 8:00,6/13/20 8:00
22470022,2/20/20,3/12/20,320939,6/10/20 8:00,6/13/20 8:00
22470024,2/20/20,3/12/20,320940,6/10/20 8:00,6/13/20 8:00
22470025,2/20/20,3/12/20,320941,6/10/20 8:00,6/13/20 8:00
22470026,2/20/20,3/12/20,317118,6/10/20 8:00,6/13/20 8:00
22470027,2/20/20,3/12/20,315436,6/10/20 8:00,6/13/20 8:00
22470028,2/20/20,3/12/20,321139,6/10/20 8:00,6/13/20 8:00
22470029,2/20/20,3/12/20,321140,6/10/20 8:00,6/13/20 8:00
22470030,2/20/20,3/12/20,321141,6/10/20 8:00,6/13/20 8:00
22470031,2/20/20,3/12/20,321142,6/10/20 8:00,6/13/20 8:00
22470032,2/20/20,3/12/20,321143,6/10/20 8:00,6/13/20 8:00
22470033,2/20/20,3/12/20,321144,6/10/20 8:00,6/13/20 8:00
22470034,2/20/20,3/12/20,321145,6/10/20 8:00,6/13/20 8:00
22470035,2/20/20,3/12/20,321146,6/10/20 8:00,6/13/20 8:00
22470036,2/20/20,3/12/20,321147,6/10/20 8:00,6/13/20 8:00
22470037,2/20/20,3/12/20,321148,6/10/20 8:00,6/13/20 8:00
22470038,2/20/20,3/12/20,321149,6/10/20 8:00,6/13/20 8:00
22470039,2/20/20,3/12/20,321150,6/10/20 8:00,6/13/20 8:00
22470040,2/20/20,3/12/20,321151,6/10/20 8:00,6/13/20 8:00
22470041,2/20/20,3/12/20,321152,6/10/20 8:00,6/13/20 8:00
22470042,2/20/20,3/12/20,321153,6/10/20 8:00,6/13/20 8:00
22470043,2/20/20,3/12/20,321154,6/10/20 8:00,6/13/20 8:00
22470044,2/20/20,3/12/20,321455,6/10/20 8:00,6/13/20 8:00
22470045,2/20/20,3/12/20,321456,6/10/20 8:00,6/13/20 8:00
22470046,2/20/20,3/12/20,321457,6/10/20 8:00,6/13/20 8:00
22470047,2/20/20,3/12/20,321458,6/10/20 8:00,6/13/20 8:00
22470048,2/20/20,3/12/20,321459,6/10/20 8:00,6/13/20 8:00
22470049,2/20/20,3/12/20,321467,6/10/20 8:00,6/13/20 8:00
22470050,2/20/20,3/12/20,321468,6/10/20 8:00,6/13/20 8:00
22470051,2/20/20,3/12/20,321469,6/10/20 8:00,6/13/20 8:00
22470052,2/20/20,3/12/20,321470,6/10/20 8:00,6/13/20 8:00
22470053,2/20/20,3/12/20,317119,6/10/20 8:00,6/13/20 8:00
22470054,2/20/20,3/12/20,317120,6/10/20 8:00,6/13/20 8:00
22470055,2/20/20,3/12/20,321471,6/10/20 8:00,6/13/20 8:00
22470056,2/20/20,3/12/20,321474,6/10/20 8:00,6/13/20 8:00
22470057,2/20/20,3/12/20,321473,6/10/20 8:00,6/13/20 8:00
22470058,2/20/20,3/12/20,321472,6/10/20 8:00,6/13/20 8:00
22470059,2/20/20,3/12/20,321477,6/10/20 8:00,6/13/20 8:00
22470060,2/20/20,3/12/20,321476,6/10/20 8:00,6/13/20 8:00
22470061,2/20/20,3/12/20,321475,6/10/20 8:00,6/13/20 8:00
22470062,2/20/20,3/12/20,321478,6/10/20 8:00,6/13/20 8:00
22470063,2/20/20,3/12/20,321485,6/10/20 8:00,6/13/20 8:00
22470064,2/20/20,3/12/20,321483,6/10/20 8:00,6/13/20 8:00
22470065,2/20/20,3/12/20,321481,6/10/20 8:00,6/13/20 8:00
22470067,2/20/20,3/12/20,321479,6/10/20 8:00,6/13/20 8:00
22470068,2/20/20,3/12/20,321484,6/10/20 8:00,6/13/20 8:00
22470069,2/20/20,3/12/20,321480,6/10/20 8:00,6/13/20 8:00
22470070,2/20/20,3/12/20,321482,6/10/20 8:00,6/13/20 8:00
22470071,2/20/20,3/12/20,321461,6/10/20 8:00,6/13/20 8:00
22470072,2/20/20,3/12/20,321460,6/10/20 8:00,6/13/20 8:00
22470073,2/20/20,3/12/20,321462,6/10/20 8:00,6/13/20 8:00
22470078,2/20/20,3/12/20,321464,6/10/20 8:00,6/13/20 8:00
22470079,2/20/20,3/12/20,321466,6/10/20 8:00,6/13/20 8:00
22470080,2/20/20,3/12/20,321463,6/10/20 8:00,6/13/20 8:00
22470081,2/20/20,3/12/20,321465,6/10/20 8:00,6/13/20 8:00
22470082,2/20/20,3/12/20,315437,6/10/20 8:00,6/13/20 8:00
22470083,2/20/20,3/12/20,315438,6/10/20 8:00,6/13/20 8:00
22470084,2/20/20,3/12/20,315439,6/10/20 8:00,6/13/20 8:00
22470086,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470087,2/20/20,3/12/20,315440,6/10/20 8:00,6/13/20 8:00
22470088,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470089,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470090,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470091,2/20/20,3/12/20,315441,6/10/20 8:00,6/13/20 8:00
22470092,2/20/20,3/12/20,315442,6/10/20 8:00,6/13/20 8:00
22470093,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470094,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470095,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470096,2/20/20,3/12/20,315443,6/10/20 8:00,6/13/20 8:00
22470097,2/20/20,3/12/20,315444,6/10/20 8:00,6/13/20 8:00
22470098,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470099,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470100,2/20/20,3/12/20,315446,6/10/20 8:00,6/13/20 8:00
22470101,2/20/20,3/12/20,315447,6/10/20 8:00,6/13/20 8:00
22470102,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470103,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470104,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470116,2/20/20,3/12/20,317121,6/10/20 8:00,6/13/20 8:00
22470117,2/20/20,3/12/20,317122,6/10/20 8:00,6/13/20 8:00
22470121,2/20/20,3/12/20,316231,6/10/20 8:00,6/13/20 8:00
22470323,2/20/20,3/13/20,315448,6/11/20 8:00,6/14/20 8:00
22470325,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470326,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470327,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470328,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470329,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470330,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470332,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470333,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470334,2/20/20,3/13/20,315449,6/11/20 8:00,6/14/20 8:00
22470335,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470336,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470338,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470339,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470340,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470341,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470342,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470343,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470344,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470345,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470346,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470347,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470348,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470349,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470350,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470352,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470353,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470354,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470355,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470356,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470357,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470358,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470359,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470360,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470362,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470363,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470364,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470365,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470366,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470367,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470369,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470370,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470371,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470372,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470373,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470374,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470375,2/20/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22470381,2/20/20,3/12/20,315451,6/10/20 8:00,6/13/20 8:00
22470382,2/20/20,3/12/20,315452,6/10/20 8:00,6/13/20 8:00
22470383,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470384,2/20/20,3/12/20,315453,6/10/20 8:00,6/13/20 8:00
22470385,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470386,2/20/20,3/12/20,315454,6/10/20 8:00,6/13/20 8:00
22470387,2/20/20,3/12/20,315455,6/10/20 8:00,6/13/20 8:00
22470388,2/20/20,3/12/20,315456,6/10/20 8:00,6/13/20 8:00
22470389,2/20/20,3/12/20,315457,6/10/20 8:00,6/13/20 8:00
22470390,2/20/20,3/12/20,315458,6/10/20 8:00,6/13/20 8:00
22470391,2/20/20,3/12/20,315459,6/10/20 8:00,6/13/20 8:00
22470392,2/20/20,3/12/20,315460,6/10/20 8:00,6/13/20 8:00
22470393,2/20/20,3/12/20,315461,6/10/20 8:00,6/13/20 8:00
22470394,2/20/20,3/12/20,315462,6/10/20 8:00,6/13/20 8:00
22470395,2/20/20,3/12/20,315463,6/10/20 8:00,6/13/20 8:00
22470396,2/20/20,3/12/20,315464,6/10/20 8:00,6/13/20 8:00
22470397,2/20/20,3/12/20,315465,6/10/20 8:00,6/13/20 8:00
22470398,2/20/20,3/12/20,315466,6/10/20 8:00,6/13/20 8:00
22470399,2/20/20,3/12/20,315467,6/10/20 8:00,6/13/20 8:00
22470401,2/20/20,3/12/20,315468,6/10/20 8:00,6/13/20 8:00
22470402,2/20/20,3/12/20,315469,6/10/20 8:00,6/13/20 8:00
22470403,2/20/20,3/12/20,315470,6/10/20 8:00,6/13/20 8:00
22470404,2/20/20,3/12/20,315471,6/10/20 8:00,6/13/20 8:00
22470405,2/20/20,3/12/20,315472,6/10/20 8:00,6/13/20 8:00
22470407,2/20/20,3/12/20,315473,6/10/20 8:00,6/13/20 8:00
22470408,2/20/20,3/12/20,315475,6/10/20 8:00,6/13/20 8:00
22470409,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470410,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470411,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470412,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470413,2/20/20,3/12/20,316232,6/10/20 8:00,6/13/20 8:00
22470414,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470415,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470416,2/20/20,3/12/20,316233,6/10/20 8:00,6/13/20 8:00
22470417,2/20/20,3/12/20,317124,6/10/20 8:00,6/13/20 8:00
22470418,2/20/20,3/12/20,315476,6/10/20 8:00,6/13/20 8:00
22470419,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470420,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470421,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470422,2/20/20,3/12/20,315477,6/10/20 8:00,6/13/20 8:00
22470423,2/20/20,3/12/20,315478,6/10/20 8:00,6/13/20 8:00
22470424,2/20/20,3/12/20,315479,6/10/20 8:00,6/13/20 8:00
22470425,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470426,2/20/20,3/12/20,315480,6/10/20 8:00,6/13/20 8:00
22470427,2/20/20,3/12/20,315481,6/10/20 8:00,6/13/20 8:00
22470428,2/20/20,3/12/20,315482,6/10/20 8:00,6/13/20 8:00
22470429,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470430,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470431,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470432,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470433,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470434,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470435,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470437,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470438,2/20/20,3/12/20,316234,6/10/20 8:00,6/13/20 8:00
22470439,2/20/20,3/12/20,315483,6/10/20 8:00,6/13/20 8:00
22470440,2/20/20,3/12/20,315484,6/10/20 8:00,6/13/20 8:00
22470441,2/20/20,3/12/20,315485,6/10/20 8:00,6/13/20 8:00
22470442,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470443,2/20/20,3/12/20,315486,6/10/20 8:00,6/13/20 8:00
22470444,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470445,2/20/20,3/12/20,315488,6/10/20 8:00,6/13/20 8:00
22470446,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470447,2/20/20,3/12/20,315489,6/10/20 8:00,6/13/20 8:00
22470448,2/20/20,3/12/20,315490,6/10/20 8:00,6/13/20 8:00
22470449,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470450,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470451,2/20/20,3/12/20,315491,6/10/20 8:00,6/13/20 8:00
22470452,2/20/20,3/12/20,315492,6/10/20 8:00,6/13/20 8:00
22470453,2/20/20,3/12/20,315493,6/10/20 8:00,6/13/20 8:00
22470454,2/20/20,3/12/20,315494,6/10/20 8:00,6/13/20 8:00
22470455,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470456,2/20/20,3/12/20,315495,6/10/20 8:00,6/13/20 8:00
22470457,2/20/20,3/12/20,315496,6/10/20 8:00,6/13/20 8:00
22470458,2/20/20,3/12/20,315497,6/10/20 8:00,6/13/20 8:00
22470459,2/20/20,3/12/20,315498,6/10/20 8:00,6/13/20 8:00
22470460,2/20/20,3/12/20,315499,6/10/20 8:00,6/13/20 8:00
22470461,2/20/20,3/12/20,315500,6/10/20 8:00,6/13/20 8:00
22470462,2/20/20,3/12/20,315501,6/10/20 8:00,6/13/20 8:00
22470463,2/20/20,3/12/20,315502,6/10/20 8:00,6/13/20 8:00
22470464,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470465,2/20/20,3/12/20,315503,6/10/20 8:00,6/13/20 8:00
22470466,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470468,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470469,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470470,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470471,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470472,2/20/20,3/12/20,315504,6/10/20 8:00,6/13/20 8:00
22470473,2/20/20,3/12/20,315505,6/10/20 8:00,6/13/20 8:00
22470474,2/20/20,3/12/20,315506,6/10/20 8:00,6/13/20 8:00
22470475,2/20/20,3/12/20,315507,6/10/20 8:00,6/13/20 8:00
22470476,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470477,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470478,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470479,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470480,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470481,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470482,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470483,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470484,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470485,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470486,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470487,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470488,2/20/20,3/12/20,317125,6/10/20 8:00,6/13/20 8:00
22470624,2/20/20,3/12/20,315508,6/10/20 8:00,6/13/20 8:00
22470625,2/20/20,3/12/20,315509,6/10/20 8:00,6/13/20 8:00
22470626,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470628,2/20/20,3/12/20,315510,6/10/20 8:00,6/13/20 8:00
22470629,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470630,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470631,2/20/20,3/12/20,315511,6/10/20 8:00,6/13/20 8:00
22470632,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470633,2/20/20,3/12/20,315512,6/10/20 8:00,6/13/20 8:00
22470634,2/20/20,3/12/20,315513,6/10/20 8:00,6/13/20 8:00
22470635,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470636,2/20/20,3/12/20,315514,6/10/20 8:00,6/13/20 8:00
22470637,2/20/20,3/12/20,315515,6/10/20 8:00,6/13/20 8:00
22470638,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470639,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470640,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470641,2/20/20,3/12/20,315516,6/10/20 8:00,6/13/20 8:00
22470642,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470643,2/20/20,3/12/20,315517,6/10/20 8:00,6/13/20 8:00
22470644,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470645,2/20/20,3/12/20,316228,6/10/20 8:00,6/13/20 8:00
22470646,2/20/20,3/12/20,320662,6/10/20 8:00,6/13/20 8:00
22470647,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470648,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470649,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470650,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470651,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470652,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470653,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470654,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470655,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470656,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470657,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470658,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470659,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470660,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470661,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470662,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470664,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470665,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470667,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470668,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470669,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470670,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470671,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470672,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470673,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470674,2/20/20,3/12/20,316229,6/10/20 8:00,6/13/20 8:00
22470675,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470676,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470677,2/20/20,3/12/20,315519,6/10/20 8:00,6/13/20 8:00
22470678,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470679,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470680,2/20/20,3/12/20,315520,6/10/20 8:00,6/13/20 8:00
22470681,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470682,2/20/20,3/12/20,315521,6/10/20 8:00,6/13/20 8:00
22470684,2/20/20,3/12/20,315522,6/10/20 8:00,6/13/20 8:00
22470685,2/20/20,3/12/20,315523,6/10/20 8:00,6/13/20 8:00
22470686,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470687,2/20/20,3/12/20,315524,6/10/20 8:00,6/13/20 8:00
22470688,2/20/20,3/12/20,315525,6/10/20 8:00,6/13/20 8:00
